"SpecName"	"LEVEL_3_CO"
"Bandicota_savilei"	"THA"
"Bandicota_savilei"	"CBD"
"Batomys_dentatus"	"PHI"
"Batomys_granti"	"PHI"
"Batomys_russatus"	"PHI"
"Batomys_salomonseni"	"PHI"
"Berylmys_berdmorei"	"CHC"
"Berylmys_berdmorei"	"LAO"
"Berylmys_berdmorei"	"MYA"
"Berylmys_berdmorei"	"THA"
"Berylmys_berdmorei"	"VIE"
"Berylmys_berdmorei"	"CBD"
"Berylmys_bowersi"	"CHS"
"Berylmys_bowersi"	"CHT"
"Berylmys_bowersi"	"CHC"
"Berylmys_bowersi"	"ASS"
"Berylmys_bowersi"	"EHM"
"Berylmys_bowersi"	"MYA"
"Berylmys_bowersi"	"VIE"
"Berylmys_bowersi"	"LAO"
"Berylmys_bowersi"	"THA"
"Berylmys_bowersi"	"MLY"
"Berylmys_bowersi"	"SUM"
"Berylmys_mackenziei"	"CHC"
"Berylmys_mackenziei"	"CHT"
"Berylmys_mackenziei"	"ASS"
"Berylmys_mackenziei"	"MYA"
"Berylmys_mackenziei"	"CBD"
"Berylmys_mackenziei"	"VIE"
"Berylmys_manipulus"	"CHT"
"Berylmys_manipulus"	"CHC"
"Berylmys_manipulus"	"ASS"
"Berylmys_manipulus"	"EHM"
"Berylmys_manipulus"	"MYA"
"Bunomys_andrewsi"	"SUL"
"Bunomys_chrysocomus"	"SUL"
"Bunomys_coelestis"	"SUL"
"Bunomys_fratrorum"	"SUL"
"Bunomys_penitus"	"SUL"
"Bunomys_prolatus"	"SUL"
"Conilurus_penicillatus"	"NWG"
"Conilurus_penicillatus"	"NTA"
"Conilurus_penicillatus"	"WAU"
"Crateromys_australis"	"PHI"
"Crateromys_heaneyi"	"PHI"
"Crateromys_paulus"	"PHI"
"Crateromys_schadenbergi"	"PHI"
"Dephomys_defua"	"GUI"
"Dephomys_defua"	"SIE"
"Dephomys_defua"	"IVO"
"Dephomys_defua"	"GHA"
"Dephomys_defua"	"LBR"
"Grammomys_aridulus"	"SUD"
"Grammomys_buntingi"	"GUI"
"Grammomys_buntingi"	"SIE"
"Grammomys_buntingi"	"IVO"
"Grammomys_buntingi"	"LBR"
"Grammomys_caniceps"	"SOM"
"Grammomys_caniceps"	"KEN"
"Grammomys_cometes"	"MOZ"
"Grammomys_cometes"	"TVL"
"Grammomys_cometes"	"SWZ"
"Grammomys_cometes"	"NAT"
"Grammomys_cometes"	"CPP"
"Grammomys_dolichurus"	"SUD"
"Grammomys_dolichurus"	"KEN"
"Grammomys_dolichurus"	"UGA"
"Grammomys_dolichurus"	"ZAI"
"Grammomys_dolichurus"	"RWA"
"Grammomys_dolichurus"	"TAN"
"Grammomys_dolichurus"	"BUR"
"Grammomys_dolichurus"	"ANG"
"Grammomys_dolichurus"	"ZAM"
"Grammomys_dolichurus"	"MLW"
"Grammomys_dolichurus"	"MOZ"
"Grammomys_dolichurus"	"ZIM"
"Grammomys_dolichurus"	"TVL"
"Grammomys_dolichurus"	"NAT"
"Grammomys_dolichurus"	"LES"
"Grammomys_dolichurus"	"CPP"
"Grammomys_dryas"	"UGA"
"Grammomys_dryas"	"ZAI"
"Grammomys_dryas"	"RWA"
"Grammomys_dryas"	"BUR"
"Grammomys_gigas"	"KEN"
"Grammomys_ibeanus"	"SUD"
"Grammomys_ibeanus"	"KEN"
"Grammomys_ibeanus"	"TAN"
"Grammomys_ibeanus"	"MLW"
"Grammomys_ibeanus"	"ZAM"
"Grammomys_kuru"	"NGA"
"Grammomys_kuru"	"IVO"
"Grammomys_kuru"	"GHA"
"Grammomys_kuru"	"CMN"
"Grammomys_kuru"	"BEN"
"Grammomys_kuru"	"CAF"
"Grammomys_kuru"	"LBR"
"Grammomys_kuru"	"ZAI"
"Grammomys_kuru"	"GGI"
"Grammomys_kuru"	"CON"
"Grammomys_kuru"	"UGA"
"Grammomys_kuru"	"EQG"
"Grammomys_kuru"	"GAB"
"Grammomys_kuru"	"KEN"
"Grammomys_kuru"	"RWA"
"Grammomys_kuru"	"TAN"
"Grammomys_kuru"	"BUR"
"Grammomys_kuru"	"CAB"
"Grammomys_macmillani"	"SUD"
"Grammomys_macmillani"	"CAF"
"Grammomys_macmillani"	"KEN"
"Grammomys_macmillani"	"ZAI"
"Grammomys_macmillani"	"UGA"
"Grammomys_macmillani"	"TAN"
"Grammomys_macmillani"	"MLW"
"Grammomys_minnae"	"ETH"
"Haeromys_minahassae"	"SUL"
"Hapalomys_delacouri"	"CHC"
"Hapalomys_delacouri"	"CHS"
"Hapalomys_delacouri"	"LAO"
"Hapalomys_delacouri"	"VIE"
"Hapalomys_delacouri"	"CHH"
"Hapalomys_delacouri"	"CBD"
"Hybomys_badius"	"CMN"
"Hybomys_basilii"	"GGI"
"Hybomys_lunaris"	"UGA"
"Hybomys_planifrons"	"GUI"
"Hybomys_planifrons"	"SIE"
"Hybomys_planifrons"	"LBR"
"Hybomys_planifrons"	"IVO"
"Hybomys_trivirgatus"	"GUI"
"Hybomys_trivirgatus"	"SIE"
"Hybomys_trivirgatus"	"GHA"
"Hybomys_trivirgatus"	"NGA"
"Hybomys_trivirgatus"	"LBR"
"Hybomys_trivirgatus"	"IVO"
"Hybomys_trivirgatus"	"BEN"
"Hybomys_univittatus"	"CMN"
"Hybomys_univittatus"	"CAF"
"Hybomys_univittatus"	"NGA"
"Hybomys_univittatus"	"ZAI"
"Hybomys_univittatus"	"CON"
"Hybomys_univittatus"	"UGA"
"Hybomys_univittatus"	"EQG"
"Hybomys_univittatus"	"GAB"
"Hybomys_univittatus"	"RWA"
"Hybomys_univittatus"	"TAN"
"Hybomys_univittatus"	"BUR"
"Hybomys_univittatus"	"CAB"
"Hybomys_univittatus"	"ANG"
"Hylomyscus_aeta"	"CMN"
"Hylomyscus_aeta"	"CAF"
"Hylomyscus_aeta"	"ZAI"
"Hylomyscus_aeta"	"SUD"
"Hylomyscus_aeta"	"GGI"
"Hylomyscus_aeta"	"CON"
"Hylomyscus_aeta"	"UGA"
"Hylomyscus_aeta"	"EQG"
"Hylomyscus_aeta"	"GAB"
"Hylomyscus_aeta"	"RWA"
"Hylomyscus_aeta"	"BUR"
"Hylomyscus_aeta"	"CAB"
"Hylomyscus_aeta"	"TAN"
"Hylomyscus_aeta"	"ANG"
"Hylomyscus_alleni"	"GUI"
"Hylomyscus_alleni"	"GHA"
"Hylomyscus_alleni"	"SIE"
"Hylomyscus_alleni"	"BEN"
"Hylomyscus_alleni"	"IVO"
"Hylomyscus_alleni"	"LBR"
"Hylomyscus_alleni"	"CMN"
"Hylomyscus_alleni"	"CAF"
"Hylomyscus_alleni"	"CON"
"Hylomyscus_alleni"	"EQG"
"Hylomyscus_alleni"	"GAB"
"Hylomyscus_alleni"	"CAB"
"Hylomyscus_baeri"	"SIE"
"Hylomyscus_baeri"	"GUI"
"Hylomyscus_baeri"	"GHA"
"Hylomyscus_baeri"	"IVO"
"Hylomyscus_carillus"	"ANG"
"Hylomyscus_denniae"	"KEN"
"Hylomyscus_denniae"	"ZAI"
"Hylomyscus_denniae"	"UGA"
"Hylomyscus_denniae"	"RWA"
"Hylomyscus_denniae"	"BUR"
"Hylomyscus_denniae"	"TAN"
"Hylomyscus_denniae"	"MLW"
"Hylomyscus_denniae"	"ZAM"
"Hylomyscus_denniae"	"ANG"
"Hylomyscus_grandis"	"CMN"
"Hylomyscus_parvus"	"CMN"
"Hylomyscus_parvus"	"CAF"
"Hylomyscus_parvus"	"CON"
"Hylomyscus_parvus"	"ZAI"
"Hylomyscus_parvus"	"EQG"
"Hylomyscus_parvus"	"GAB"
"Hylomyscus_stella"	"CMN"
"Hylomyscus_stella"	"NGA"
"Hylomyscus_stella"	"SUD"
"Hylomyscus_stella"	"CAF"
"Hylomyscus_stella"	"KEN"
"Hylomyscus_stella"	"ZAI"
"Hylomyscus_stella"	"CON"
"Hylomyscus_stella"	"UGA"
"Hylomyscus_stella"	"EQG"
"Hylomyscus_stella"	"GAB"
"Hylomyscus_stella"	"RWA"
"Hylomyscus_stella"	"BUR"
"Leopoldamys_sabanus"	"CHT"
"Leopoldamys_sabanus"	"ASS"
"Leopoldamys_sabanus"	"CHC"
"Leopoldamys_sabanus"	"CHS"
"Leopoldamys_sabanus"	"VIE"
"Leopoldamys_sabanus"	"LAO"
"Leopoldamys_sabanus"	"MYA"
"Leopoldamys_sabanus"	"THA"
"Leopoldamys_sabanus"	"CBD"
"Leopoldamys_sabanus"	"BOR"
"Leopoldamys_sabanus"	"MLY"
"Leopoldamys_sabanus"	"SUM"
"Leopoldamys_sabanus"	"JAW"
"Malacomys_cansdalei"	"GUI"
"Malacomys_cansdalei"	"IVO"
"Malacomys_cansdalei"	"GHA"
"Malacomys_cansdalei"	"LBR"
"Malacomys_edwardsi"	"GUI"
"Malacomys_edwardsi"	"SIE"
"Malacomys_edwardsi"	"IVO"
"Malacomys_edwardsi"	"GHA"
"Malacomys_edwardsi"	"LBR"
"Malacomys_edwardsi"	"BEN"
"Malacomys_edwardsi"	"NGA"
"Malacomys_longipes"	"NGA"
"Malacomys_longipes"	"CMN"
"Malacomys_longipes"	"CAF"
"Malacomys_longipes"	"ZAI"
"Malacomys_longipes"	"CON"
"Malacomys_longipes"	"EQG"
"Malacomys_longipes"	"GAB"
"Malacomys_longipes"	"UGA"
"Malacomys_longipes"	"RWA"
"Malacomys_longipes"	"BUR"
"Malacomys_longipes"	"ANG"
"Mammelomys_lanosus"	"NWG"
"Mammelomys_rattoides"	"NWG"
"Maxomys_alticola"	"BOR"
"Maxomys_baeodon"	"BOR"
"Maxomys_bartelsii"	"JAW"
"Maxomys_dollmani"	"SUL"
"Maxomys_hellwaldii"	"SUL"
"Maxomys_hylomyoides"	"SUM"
"Maxomys_inas"	"MLY"
"Maxomys_inflatus"	"SUM"
"Maxomys_moi"	"LAO"
"Maxomys_moi"	"CBD"
"Maxomys_moi"	"VIE"
"Maxomys_musschenbroekii"	"SUL"
"Maxomys_ochraceiventer"	"BOR"
"Maxomys_pagensis"	"SUM"
"Maxomys_panglima"	"PHI"
"Maxomys_rajah"	"THA"
"Maxomys_rajah"	"BOR"
"Maxomys_rajah"	"MLY"
"Maxomys_rajah"	"SUM"
"Maxomys_rajah"	"JAW"
"Maxomys_surifer"	"CHC"
"Maxomys_surifer"	"VIE"
"Maxomys_surifer"	"CHS"
"Maxomys_surifer"	"LAO"
"Maxomys_surifer"	"MYA"
"Maxomys_surifer"	"THA"
"Maxomys_surifer"	"CBD"
"Maxomys_surifer"	"BOR"
"Maxomys_surifer"	"MLY"
"Maxomys_surifer"	"SUM"
"Maxomys_surifer"	"JAW"
"Maxomys_wattsi"	"SUL"
"Maxomys_whiteheadi"	"THA"
"Maxomys_whiteheadi"	"BOR"
"Maxomys_whiteheadi"	"MLY"
"Maxomys_whiteheadi"	"SUM"
"Maxomys_whiteheadi"	"JAW"
"Melomys_aerosus"	"MOL"
"Melomys_arcium"	"NWG"
"Melomys_bannisteri"	"LSI"
"Melomys_bougainville"	"SOL"
"Melomys_burtoni"	"NWG"
"Melomys_burtoni"	NA
"Melomys_burtoni"	"NTA"
"Melomys_burtoni"	"QLD"
"Melomys_burtoni"	"WAU"
"Melomys_burtoni"	"NSW"
"Melomys_capensis"	"QLD"
"Melomys_caurinus"	"SUL"
"Melomys_cervinipes"	"QLD"
"Melomys_cervinipes"	"NSW"
"Melomys_cooperae"	"LSI"
"Melomys_dollmani"	"NWG"
"Melomys_fraterculus"	"MOL"
"Melomys_frigicola"	"NWG"
"Melomys_fulgens"	"MOL"
"Melomys_howi"	"LSI"
"Melomys_leucogaster"	"NWG"
"Melomys_lutillus"	"NWG"
"Melomys_matambuai"	"BIS"
"Melomys_obiensis"	"MOL"
"Melomys_paveli"	"MOL"
"Melomys_rufescens"	"NWG"
"Melomys_rufescens"	"BIS"
"Melomys_rufescens"	NA
"Melomys_talaudium"	"SUL"
"Meriones_arimalius"	"SAU"
"Meriones_arimalius"	"GST"
"Meriones_arimalius"	"OMA"
"Meriones_chengi"	"CHX"
"Meriones_dahli"	"IRN"
"Meriones_grandis"	"ALG"
"Meriones_grandis"	"TUN"
"Meriones_grandis"	"SIC"
"Meriones_grandis"	"MOR"
"Meriones_hurrianae"	"AFG"
"Meriones_hurrianae"	"PAK"
"Meriones_hurrianae"	"IND"
"Meriones_hurrianae"	"IRN"
"Meriones_libycus"	"KAZ"
"Meriones_libycus"	"CHX"
"Meriones_libycus"	"UZB"
"Meriones_libycus"	"TKM"
"Meriones_libycus"	"KGZ"
"Meriones_libycus"	"TCS"
"Meriones_libycus"	"NCS"
"Meriones_libycus"	"IRN"
"Meriones_libycus"	"TZK"
"Meriones_libycus"	"AFG"
"Meriones_libycus"	"TUR"
"Meriones_libycus"	"LBS"
"Meriones_libycus"	"IRQ"
"Meriones_libycus"	"ALG"
"Meriones_libycus"	"MOR"
"Meriones_libycus"	"TUN"
"Meriones_libycus"	"LBY"
"Meriones_libycus"	"PAK"
"Meriones_libycus"	"EGY"
"Meriones_libycus"	"PAL"
"Meriones_libycus"	"SAU"
"Meriones_libycus"	"KUW"
"Meriones_libycus"	"CNY"
"Meriones_libycus"	"WSA"
"Meriones_libycus"	"MTN"
"Meriones_libycus"	"GST"
"Meriones_rex"	"SAU"
"Meriones_rex"	"YEM"
"Meriones_sacramenti"	"PAL"
"Meriones_sacramenti"	"SIN"
"Meriones_shawi"	"ALG"
"Meriones_shawi"	"TUN"
"Meriones_shawi"	"SIC"
"Meriones_shawi"	"MOR"
"Meriones_shawi"	"LBY"
"Meriones_shawi"	"EGY"
"Meriones_unguiculatus"	"KRA"
"Meriones_unguiculatus"	"IRK"
"Meriones_unguiculatus"	"BRY"
"Meriones_unguiculatus"	"CTA"
"Meriones_unguiculatus"	"TVA"
"Meriones_unguiculatus"	"MON"
"Meriones_unguiculatus"	"CHI"
"Meriones_unguiculatus"	"CHX"
"Meriones_unguiculatus"	"CHM"
"Meriones_unguiculatus"	"CHN"
"Meriones_unguiculatus"	"CHQ"
"Meriones_unguiculatus"	"CHC"
"Meriones_zarudnyi"	"TKM"
"Meriones_zarudnyi"	"AFG"
"Meriones_zarudnyi"	"IRN"
"Mesembriomys_macrurus"	"WAU"
"Nesokia_bunnii"	"IRN"
"Nesokia_bunnii"	"IRQ"
"Nesokia_indica"	"CHX"
"Nesokia_indica"	"UZB"
"Nesokia_indica"	"KAZ"
"Nesokia_indica"	"TKM"
"Nesokia_indica"	"TZK"
"Nesokia_indica"	"KGZ"
"Nesokia_indica"	"AFG"
"Nesokia_indica"	"CHQ"
"Nesokia_indica"	"TUR"
"Nesokia_indica"	"IRN"
"Nesokia_indica"	"LBS"
"Nesokia_indica"	"IRQ"
"Nesokia_indica"	"CHT"
"Nesokia_indica"	"EGY"
"Nesokia_indica"	"PAL"
"Nesokia_indica"	"PAK"
"Nesokia_indica"	"IND"
"Nesokia_indica"	"WHM"
"Nesokia_indica"	"NEP"
"Nesokia_indica"	"SAU"
"Nesokia_indica"	"GST"
"Nesokia_indica"	"BAN"
"Niviventer_andersoni"	"CHN"
"Niviventer_andersoni"	"CHC"
"Niviventer_brahma"	"ASS"
"Niviventer_brahma"	"CHT"
"Niviventer_brahma"	"CHC"
"Niviventer_brahma"	"EHM"
"Niviventer_cameroni"	"MLY"
"Niviventer_confucianus"	"CHI"
"Niviventer_confucianus"	"CHN"
"Niviventer_confucianus"	"CHM"
"Niviventer_confucianus"	"CHQ"
"Niviventer_confucianus"	"CHC"
"Niviventer_confucianus"	"CHS"
"Niviventer_confucianus"	"CHT"
"Niviventer_confucianus"	"EHM"
"Niviventer_confucianus"	"MYA"
"Niviventer_confucianus"	"THA"
"Niviventer_coninga"	"TAI"
"Niviventer_coninga"	"NNS"
"Niviventer_cremoriventer"	"MYA"
"Niviventer_cremoriventer"	"THA"
"Niviventer_cremoriventer"	"BOR"
"Niviventer_cremoriventer"	"MLY"
"Niviventer_cremoriventer"	"SUM"
"Niviventer_cremoriventer"	"JAW"
"Niviventer_cremoriventer"	"LSI"
"Niviventer_culturatus"	"TAI"
"Niviventer_eha"	"CHT"
"Niviventer_eha"	"CHC"
"Niviventer_eha"	"NEP"
"Niviventer_eha"	"ASS"
"Niviventer_eha"	"IND"
"Niviventer_eha"	"EHM"
"Niviventer_eha"	"BAN"
"Niviventer_eha"	"MYA"
"Niviventer_excelsior"	"CHC"
"Niviventer_fraternus"	"SUM"
"Niviventer_fulvescens"	"PAK"
"Niviventer_fulvescens"	"WHM"
"Niviventer_fulvescens"	"CHN"
"Niviventer_fulvescens"	"CHC"
"Niviventer_fulvescens"	"IND"
"Niviventer_fulvescens"	"CHT"
"Niviventer_fulvescens"	"CHS"
"Niviventer_fulvescens"	"NEP"
"Niviventer_fulvescens"	"ASS"
"Niviventer_fulvescens"	"EHM"
"Niviventer_fulvescens"	"BAN"
"Niviventer_fulvescens"	"MYA"
"Niviventer_fulvescens"	"VIE"
"Niviventer_fulvescens"	"LAO"
"Niviventer_fulvescens"	"CHH"
"Niviventer_fulvescens"	"THA"
"Niviventer_fulvescens"	"CBD"
"Niviventer_fulvescens"	"MLY"
"Niviventer_fulvescens"	"SUM"
"Niviventer_fulvescens"	"JAW"
"Niviventer_fulvescens"	"LSI"
"Niviventer_hinpoon"	"THA"
"Niviventer_langbianis"	"ASS"
"Niviventer_langbianis"	"MYA"
"Niviventer_langbianis"	"CHC"
"Niviventer_langbianis"	"CHS"
"Niviventer_langbianis"	"VIE"
"Niviventer_langbianis"	"BAN"
"Niviventer_langbianis"	"LAO"
"Niviventer_langbianis"	"THA"
"Niviventer_langbianis"	"CBD"
"Niviventer_lepturus"	"JAW"
"Niviventer_niviventer"	"WHM"
"Niviventer_niviventer"	"NEP"
"Niviventer_niviventer"	"CHT"
"Niviventer_niviventer"	"IND"
"Niviventer_niviventer"	"ASS"
"Niviventer_niviventer"	"EHM"
"Niviventer_niviventer"	"BAN"
"Niviventer_rapit"	"BOR"
"Niviventer_tenaster"	"CHC"
"Niviventer_tenaster"	"CHS"
"Niviventer_tenaster"	"VIE"
"Niviventer_tenaster"	"MYA"
"Niviventer_tenaster"	"LAO"
"Niviventer_tenaster"	"CHH"
"Niviventer_tenaster"	"THA"
"Niviventer_tenaster"	"CBD"
"Notomys_alexis"	"WAU"
"Notomys_alexis"	"NTA"
"Notomys_alexis"	"QLD"
"Notomys_alexis"	"SOA"
"Notomys_aquilo"	"NTA"
"Notomys_cervinus"	"NTA"
"Notomys_cervinus"	"QLD"
"Notomys_cervinus"	"SOA"
"Notomys_fuscus"	"QLD"
"Notomys_fuscus"	"NTA"
"Notomys_fuscus"	"SOA"
"Notomys_fuscus"	"NSW"
"Notomys_mitchellii"	"SOA"
"Notomys_mitchellii"	"WAU"
"Notomys_mitchellii"	NA
"Notomys_mitchellii"	"NSW"
"Notomys_mitchellii"	"VIC"
"Otomys_anchietae"	"ANG"
"Otomys_angoniensis"	"KEN"
"Otomys_angoniensis"	"TAN"
"Otomys_angoniensis"	"ZAI"
"Otomys_angoniensis"	"ANG"
"Otomys_angoniensis"	"ZAM"
"Otomys_angoniensis"	"CPV"
"Otomys_angoniensis"	"BOT"
"Otomys_angoniensis"	"TVL"
"Otomys_angoniensis"	"MOZ"
"Otomys_angoniensis"	"SWZ"
"Otomys_angoniensis"	"OFS"
"Otomys_angoniensis"	"NAT"
"Otomys_angoniensis"	"LES"
"Otomys_angoniensis"	"CPP"
"Otomys_barbouri"	"KEN"
"Otomys_burtoni"	"CMN"
"Otomys_cuanzensis"	"ANG"
"Otomys_denti"	"ZAI"
"Otomys_denti"	"UGA"
"Otomys_denti"	"RWA"
"Otomys_denti"	"BUR"
"Otomys_denti"	"KEN"
"Otomys_irroratus"	"MOZ"
"Otomys_irroratus"	"TVL"
"Otomys_irroratus"	"SWZ"
"Otomys_irroratus"	"OFS"
"Otomys_irroratus"	"NAT"
"Otomys_irroratus"	"LES"
"Otomys_irroratus"	"CPP"
"Otomys_lacustris"	"TAN"
"Otomys_lacustris"	"MLW"
"Otomys_laminatus"	"TVL"
"Otomys_laminatus"	"MOZ"
"Otomys_laminatus"	"SWZ"
"Otomys_laminatus"	"NAT"
"Otomys_laminatus"	"LES"
"Otomys_laminatus"	"CPP"
"Otomys_occidentalis"	"CMN"
"Otomys_irroratus"	"MOZ"
"Otomys_irroratus"	"TVL"
"Otomys_irroratus"	"SWZ"
"Otomys_irroratus"	"OFS"
"Otomys_irroratus"	"NAT"
"Otomys_irroratus"	"LES"
"Otomys_irroratus"	"CPP"
"Otomys_sloggetti"	"NAT"
"Otomys_sloggetti"	"OFS"
"Otomys_sloggetti"	"LES"
"Otomys_sloggetti"	"CPP"
"Otomys_tropicalis"	"SUD"
"Otomys_tropicalis"	"KEN"
"Otomys_tropicalis"	"ZAI"
"Otomys_tropicalis"	"UGA"
"Otomys_tropicalis"	"RWA"
"Otomys_tropicalis"	"BUR"
"Otomys_typus"	"ERI"
"Otomys_typus"	"ETH"
"Otomys_typus"	"KEN"
"Otomys_typus"	"TAN"
"Otomys_unisulcatus"	"CPP"
"Papagomys_armandvillei"	NA
"Papagomys_armandvillei"	"LSI"
"Paramelomys_gressitti"	"NWG"
"Paramelomys_levipes"	"NWG"
"Paramelomys_lorentzii"	"NWG"
"Paramelomys_mollis"	"NWG"
"Paramelomys_moncktoni"	"NWG"
"Paramelomys_naso"	"NWG"
"Paramelomys_naso"	NA
"Paramelomys_naso"	"LSI"
"Paramelomys_platyops"	"NWG"
"Paramelomys_platyops"	NA
"Paramelomys_platyops"	"BIS"
"Paramelomys_rubex"	"NWG"
"Paramelomys_steini"	"NWG"
"Mus_cookii"	"NEP"
"Mus_cookii"	"CHT"
"Mus_cookii"	"ASS"
"Mus_cookii"	"CHC"
"Mus_cookii"	"IND"
"Mus_cookii"	"EHM"
"Mus_cookii"	"BAN"
"Mus_cookii"	"MYA"
"Mus_cookii"	"LAO"
"Mus_cookii"	"VIE"
"Mus_cookii"	"THA"
"Paulamys_naso"	"LSI"
"Praomys_daltoni"	"MLI"
"Praomys_daltoni"	"MTN"
"Praomys_daltoni"	"SEN"
"Praomys_daltoni"	"BKN"
"Praomys_daltoni"	"NGR"
"Praomys_daltoni"	"NGA"
"Praomys_daltoni"	"GAM"
"Praomys_daltoni"	"GNB"
"Praomys_daltoni"	"GUI"
"Praomys_daltoni"	"BEN"
"Praomys_daltoni"	"CHA"
"Praomys_daltoni"	"CMN"
"Praomys_daltoni"	"CAF"
"Praomys_daltoni"	"SUD"
"Praomys_daltoni"	"IVO"
"Praomys_daltoni"	"GHA"
"Praomys_daltoni"	"SIE"
"Praomys_degraaffi"	"RWA"
"Praomys_degraaffi"	"BUR"
"Praomys_delectorum"	"KEN"
"Praomys_delectorum"	"TAN"
"Praomys_delectorum"	"MLW"
"Praomys_delectorum"	"ZAM"
"Praomys_delectorum"	"MOZ"
"Praomys_derooi"	"BEN"
"Praomys_derooi"	"GUI"
"Praomys_derooi"	"GHA"
"Praomys_derooi"	"NGA"
"Praomys_hartwigi"	"CMN"
"Praomys_jacksoni"	"GUI"
"Praomys_jacksoni"	"NGA"
"Praomys_jacksoni"	"CMN"
"Praomys_jacksoni"	"CHA"
"Praomys_jacksoni"	"CAF"
"Praomys_jacksoni"	"SUD"
"Praomys_jacksoni"	"ZAI"
"Praomys_jacksoni"	"KEN"
"Praomys_jacksoni"	"CON"
"Praomys_jacksoni"	"UGA"
"Praomys_jacksoni"	"EQG"
"Praomys_jacksoni"	"GAB"
"Praomys_jacksoni"	"RWA"
"Praomys_jacksoni"	"TAN"
"Praomys_jacksoni"	"BUR"
"Praomys_jacksoni"	"CAB"
"Praomys_jacksoni"	"ANG"
"Praomys_jacksoni"	"ZAM"
"Praomys_lukolelae"	"ZAI"
"Praomys_minor"	"ZAI"
"Praomys_minor"	"ANG"
"Praomys_misonnei"	"ZAI"
"Praomys_misonnei"	"BUR"
"Praomys_morio"	"CMN"
"Praomys_morio"	"GGI"
"Praomys_mutoni"	"ZAI"
"Praomys_obscurus"	"CMN"
"Praomys_petteri"	"CMN"
"Praomys_petteri"	"CAF"
"Praomys_petteri"	"CON"
"Praomys_petteri"	"CAB"
"Praomys_rostratus"	"GAM"
"Praomys_rostratus"	"GNB"
"Praomys_rostratus"	"GUI"
"Praomys_rostratus"	"SIE"
"Praomys_rostratus"	"GHA"
"Praomys_rostratus"	"IVO"
"Praomys_rostratus"	"LBR"
"Praomys_tullbergi"	"GAM"
"Praomys_tullbergi"	"GNB"
"Praomys_tullbergi"	"GUI"
"Praomys_tullbergi"	"SIE"
"Praomys_tullbergi"	"GHA"
"Praomys_tullbergi"	"BEN"
"Praomys_tullbergi"	"NGA"
"Praomys_tullbergi"	"IVO"
"Praomys_tullbergi"	"LBR"
"Praomys_tullbergi"	"CMN"
"Praomys_tullbergi"	"GGI"
"Praomys_verschureni"	"ZAI"
"Praomys_verschureni"	"CAF"
"Praomys_verschureni"	"CON"
"Praomys_verschureni"	"UGA"
"Praomys_verschureni"	"RWA"
"Praomys_verschureni"	"BUR"
"Protochromys_fellowsi"	"NWG"
"Pseudomys_fumeus"	"NSW"
"Pseudomys_fumeus"	"VIC"
"Rattus_adustus"	"SUM"
"Rattus_andamanensis"	"CHT"
"Rattus_andamanensis"	"CHC"
"Rattus_andamanensis"	"NEP"
"Rattus_andamanensis"	"ASS"
"Rattus_andamanensis"	"IND"
"Rattus_andamanensis"	"EHM"
"Rattus_andamanensis"	"BAN"
"Rattus_andamanensis"	"MYA"
"Rattus_andamanensis"	"CHS"
"Rattus_andamanensis"	"VIE"
"Rattus_andamanensis"	"LAO"
"Rattus_andamanensis"	"CHH"
"Rattus_andamanensis"	"THA"
"Rattus_andamanensis"	"CBD"
"Rattus_andamanensis"	"AND"
"Rattus_andamanensis"	"NCB"
"Rattus_annandalei"	"MLY"
"Rattus_annandalei"	"SUM"
"Rattus_arfakienis"	"NWG"
"Rattus_argentiventer"	"CHC"
"Rattus_argentiventer"	"VIE"
"Rattus_argentiventer"	"CHS"
"Rattus_argentiventer"	"LAO"
"Rattus_argentiventer"	"THA"
"Rattus_argentiventer"	"CBD"
"Rattus_argentiventer"	"MYA"
"Rattus_argentiventer"	"BOR"
"Rattus_argentiventer"	"MLY"
"Rattus_argentiventer"	"SUM"
"Rattus_argentiventer"	"JAW"
"Rattus_argentiventer"	"LSI"
"Rattus_arrogans"	"NWG"
"Rattus_baluensis"	"BOR"
"Rattus_blangorum"	"SUM"
"Rattus_bontanus"	"SUL"
"Rattus_burrus"	"NCB"
"Rattus_colletti"	"NTA"
"Rattus_elaphinus"	"MOL"
"Rattus_enganus"	"SUM"
"Rattus_everetti"	"PHI"
"Rattus_exulans"	"ASS"
"Rattus_exulans"	"MYA"
"Rattus_exulans"	"CHC"
"Rattus_exulans"	"TAI"
"Rattus_exulans"	"NNS"
"Rattus_exulans"	"BAN"
"Rattus_exulans"	"LAO"
"Rattus_exulans"	"VIE"
"Rattus_exulans"	"THA"
"Rattus_exulans"	"PHI"
"Rattus_exulans"	"CBD"
"Rattus_exulans"	"BOR"
"Rattus_exulans"	"MLY"
"Rattus_exulans"	"SUM"
"Rattus_exulans"	"SUL"
"Rattus_exulans"	"MOL"
"Rattus_exulans"	NA
"Rattus_exulans"	"JAW"
"Rattus_exulans"	"LSI"
"Rattus_feliceus"	"MOL"
"Rattus_fuscipes"	"QLD"
"Rattus_fuscipes"	"NSW"
"Rattus_fuscipes"	NA
"Rattus_fuscipes"	"WAU"
"Rattus_fuscipes"	"SOA"
"Rattus_fuscipes"	"VIC"
"Rattus_giluwensis"	"NWG"
"Rattus_hainaldi"	"LSI"
"Rattus_hoffmanni"	"SUL"
"Rattus_hoogerwerfi"	"SUM"
"Rattus_jobiensis"	"NWG"
