"LEVEL_3_CO","meanFruitLength","curr_meanBodySize","presNat_meanBodySize","ID","LEVEL_NAME","REGION_NAM","CONTINENT","THREEREALM","REALM_LONG","NEOPALEO","AREA_M2","AREA_KM2","PERIMETER","LAT","LONG","X_COORD","Y_COORD","ISISLAND","PALMSR","PalmPresAbs","srtm_alt_mean","srtm_alt_median","srtm_alt_min","srtm_alt_max","alt_min0","alt_range","soilcount","PREC_Sum","PREC_CV","P_drie_quart","Tmean_mean","T_cold_quart","Temp_SD","Tmin_cold_month","GPP_mean","GPP_median","GPP_min","GPP_max","GPP_range","GPP_SD","NPP_mean","NPP_median","NPP_min","NPP_max","NPP_range","NPP_SD","GeologicalOrigin","Geology_3categ","DistToCont_m","DistToCont_km","NearestMainland","ensLGM_Pmean","ensLGM_Tmean","ensLGM_Pano","ensLGM_Tano","ccLGM_Tmean","ccLGM_Pmean","miLGM_Tmean","miLGM_Pmean","ccAnoTmean","ccAnoTmedian","miAnoTmean","miAnoTmedian","ccAnoPmean","ccAnoPmedian","miAnoPmean","miAnoPmedian","PLIO_PREC_30s","PLIO_TEMP_30s","PLIO_P_ANOM","PLIO_T_ANOM","Plio_Wmm_mean","Plio_Cmm_mean","Mio_Prec_Mean","Mio_Temp_Mean","VelocityMean","VelocityMedian","VelocityMeanLog","CH_Extent","CH_Mean","CH_Range","CH_CV","CH_Min","CH_Max","CH_Median","CH_SD","CH_Majority","CH_Sum","CH_Variety","CH_PercCover","CH_PercQuart4","PC1","PC2","PC3"
"PER",2.91434108527132,4256.43005181347,4256.43005181347,260,"Peru","Western South America","SOUTHERN AMERICA","NewWorld","Neotropics","New World",1.29087e+12,1290869.148,7713635.505,-9.163771326,-74.37540668,-7178030.232,-1153965.985,0,129,1,1489.2021,479,-27,6547,0,6547,13,1562.1031,56.7586,216.94,191.8574333,178.8897,900.2469,107.5996,17192.8,23915,0,33933,33933,10754.6,8366.86,8341,0,20256,20256,4161.78,"mainland","mainland",NA,NA,"",1403.7069,170.3772,157.1306,21.5496,170.3182,1489.9951,170.9178,1318.0575,21.6066,22,21.023,20,70.8508,15,242.8505,66,4836.69,234.636,-3275.67,-42.7094,25.0136,19.7842,4.68078,23.5976,31.00670348,29.47307873,1.4584844,1,18.7303,51,0.292534556,1,52,18,5.47926,18,49045200,52,0.57637744,0.112005424,1.35306746491425,-0.0843824360001256,-0.088754442101864
"PHI",2.10525641025641,4463.0953125,4397.76769230769,261,"Philippines","Malesia","ASIA-TROPICAL","OWEast","IndoMalay","Old World",2.94712e+11,294712.2939,15949599.55,11.74740203,122.8736074,11857234.83,1478916.819,1,139,1,330.4614,180,-67,2804,0,2804,9,2550.3764,50.5481,266.9948,254.192925,243.1996,791.2939,199.2553,22684.8,25093,0,42660,42660,8086.21,10074.6,9761,0,21632,21632,3313.96,"volcanic","volcanic",457325.097,457.325097,"CHS",2785.8911,230.7763,-233.2433,23.8199,234.5728,3278.8921,227.4805,2293.7327,20.0065,20,27.1735,28,-729.3422,-618,264.7523,318,6317.06,302.174,-3761.95,-47.8982,31.4156,27.984,6.27283,29.7171,3.986750596,2.086500406,0.290880515,1,24.1241,51,0.363713879,1,52,24,8.77427,27,4251920,51,0.168692872,0.098816053,2.48537491286033,-0.581764558363237,-0.530823140284425
"POR",1.3,17482.8714285714,35011.1666666667,265,"Portugal","Southwestern Europe","EUROPE","OWWest","Palearctic","Old World",88595834855,88595.83486,1920118.808,39.69200391,-7.962368958,-768603.4159,4672744.836,0,1,1,323.9445,239,-9,1960,0,1960,12,845.7685,56.2646,52.2389,149.4323417,89.7743,4864.3091,49.9544,9948.51,9536,0,34493,34493,3862.74,6084.66,5706,668,20850,20182,1848.15,"mainland","mainland",NA,NA,"",1275.3416,125.5968,-429.7627,23.8988,118.4886,1345.4772,133.2051,1205.8518,30.9983,31,16.2971,16,-499.6721,-476,-360.979,-343,2323.07,163.216,-1478.13,-13.6749,24.9727,8.62818,1.58071,20.1124,38.85781935,40.14414215,1.531466047,1,22.8782,59,0.20591349,3,62,22,4.71093,22,1063150,31,0.117064397,0.048377548,-0.338624581595789,0.533478860844745,0.249834360366816
"PUE",1.14625,26.42,177.016666666667,267,"Puerto Rico","Caribbean","SOUTHERN AMERICA","NewWorld","Neotropics","New World",9246503523,9246.503523,545980.7029,18.22093074,-66.46612748,-6413068.737,2286496.023,1,10,1,235.1595,163,-2,1239,0,1239,8,1816.9513,38.4915,230.5977,242.1755167,225.2606,1214.7717,170.4735,23642.4,23802,0,41551,41551,10444.9,12324.1,12800,1136,21296,20160,3479,"continental","continental",749103.4778,749.1034778,"VEN",1277.2843,219.3615,524.7122,23.6716,226.2098,1108.3525,212.9163,1450.1499,16.7765,17,30.1695,30,697.1967,712,343.7157,347,1647.86,284.71,166.194,-42.4275,0,0,0,0,5.568937791,3.646397948,0.635290372,1,17.6349,50,0.475073859,2,52,17,8.37788,10,285897,32,0.481325337,0.127130218,1.86661905658816,-0.428711967758331,0.264141152998125
"QLD",2.32386363636364,1158.65,1083.71219512195,268,"Queensland","Australia","AUSTRALASIA","OWEast","Australasia","Old World",1.7288e+12,1728799.661,9244274.724,-22.57373668,144.5481795,13942878.19,-2787804.733,0,45,1,233.0367,206,-10,1550,0,1550,16,631.2155,73.5945,44.1535,228.5472167,163.6285,4652.4341,83.1586,6731.34,5267,0,41885,41885,5550.09,3308.45,2255,98,22572,22474,3172.77,"mainland","mainland",NA,NA,"",679.7714,193.248,-46.7858,35.3685,180.3299,735.4457,206.6526,624.6842,48.2976,48,21.9533,22,-102.7796,-104,8.7529,27,1731.3,265.8,-1098.62,-37.2049,31.6437,17.2697,2.84575,26.973,1.0937832,1.043964624,0.006260439,1,16.8357,43,0.396274583,1,44,16,6.67156,10,3227880,40,0.029530962,0.007240267,0.207809788612736,1.35598219659098,0.273338994785875
"REU",1.95,NA,293.15,270,"Réunion","Western Indian Ocean","AFRICA","OWWest","Afrotropics","Old World",2645021401,2645.021401,192763.0901,-21.12162946,55.53821274,5358671.39,-2635446.697,1,6,1,871.204,784,-1,2930,0,2930,3,1556.0596,51.5992,173.1408,188.5728833,161.7018,2120.2588,131.1017,26227.5,28984,0,39771,39771,12701.1,16216.3,18588,1326,21542,20216,4951,"volcanic","volcanic",1563569.128,1563.569128,"MOZ",2068.7881,176.1136,-522.4028,14.0364,176.3739,2378.9226,176.0693,1760.8241,13.74,15,13.831,14,-832.7762,-820,-213.9029,-204,2108.13,268.107,-553.053,-79.5633,0,0,0,0,59.96349016,57.3915596,1.711874409,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03531972887085,-0.0783654219712673,-0.00412689020331083
"ROD",2.5,253.8,253.8,272,"Rodrigues","Western Indian Ocean","AFRICA","OWWest","Afrotropics","Old World",116486399.8,116.4863998,43066.50991,-19.71779025,63.41351669,6118534.618,-2467357.527,1,3,1,124.9236,105,0,346,0,346,1,1086.7084,45.3542,134.2361,237.998275,214.2569,1785.7361,182.4236,22699.3,23399,0,38560,38560,11142.3,14143.5,14224,3119,20983,17864,4576.38,"volcanic","volcanic",2251540.958,2251.540958,"MOZ",1441.8671,224.8038,-355.5833,13.3889,226.9747,1587.038,222.5823,1297.2659,11.0486,11,15.0152,15,-500.6389,-504,-209.1061,-204,1716.63,264,-630.5,-25.8175,0,0,0,0,49.23578358,48.71016121,1.684688064,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18443692139516,0.383674842437254,0.713944487761816
"RWA",6.0375,61818.5741935484,61929.5602150538,279,"Rwanda","West-Central Tropical Africa","AFRICA","OWWest","Afrotropics","Old World",25143372530,25143.37253,819114.7655,-1.997967978,29.91720553,2886604.389,-254820.1425,0,4,1,1693.2936,1596,932,4379,932,3447,9,1148.2219,50.9904,72.0586,189.8135,186.8387,294.927,126.401,15905.8,16076,0,32233,32233,6047.31,10129.8,9793,933,17342,16409,2268.28,"mainland","mainland",NA,NA,"",744.3334,171.8828,403.7939,17.9733,169.5542,696.7307,174.7047,792.3648,20.2898,21,15.1918,15,451.3934,439,355.7931,341,5530.48,216.573,-4382.44,-26.6825,21.24,19.76,5.137,21.7,58.01932692,60.30948639,1.749870626,1,16.9865,43,0.45671445,1,44,17,7.75798,25,221419,36,0.149519953,0.04449466,0.958690283843266,0.586549152013623,0.575243794398774
"SAM",5.81666666666667,310,158.15,281,"Samoa","Southwestern Pacific","PACIFIC","OWEast","Oceania","Old World",3172221743,3172.221743,430076.7072,-13.79663559,-172.031904,-16598763.33,-1743529.645,1,14,1,392.7947,268,-5,1787,0,1787,3,3835.3866,41.7211,488.4552,245.9939333,239.4436,427.8491,215.1258,32232.2,37373,0,39280,39280,10733.3,15637,17338,1155,19057,17902,3846.18,"volcanic","volcanic",3540052.406,3540.052406,"QLD",5270.0352,234.2381,-1498.1071,13.2483,235.1204,3813.7566,233.3166,6765.6699,12.1596,13,14.222,14,-3.5329,8,-3023.2578,-2973,10775.6,298.197,-7000.57,-52.2863,29.94,28.28,0,0,4.473408859,4.317742825,0.55779585,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.54990189839352,-2.24786146305874,-1.55829020285424
"SAR",1.3,21582.06,33764.0333333333,282,"Sardegna","Southwestern Europe","EUROPE","OWWest","Palearctic","Old World",8782855718,8782.855718,528564.5362,42.15818981,9.105312296,878516.2782,4915534.51,1,1,1,574.9695,459,-7,2404,0,2404,5,730.5892,42.8001,73.9267,126.6793417,66.8716,5123.6445,36.0981,16546.4,16914,0,33324,33324,6516.43,9624.56,9051,915,20383,19468,3313.64,"continental","continental",32541.92916,32.54192916,"ITA",780.1116,95.9107,-53.7894,31.8465,86.767,689.1306,105.771,870.9426,41.1102,42,22.198,23,37.433,33,-146.127,-146,1808.69,193.096,-1078.73,-66.5274,24.64,13.35,1.715,17.977,0.231938178,0.182122916,-0.657528627,1,26.4717,24,0.177795533,14,38,27,4.70655,27,550109,22,0.509088682,0.401935326,-0.581890659494696,0.114989872780706,0.530621400284519
"SAU",4.05,10314.4375,21585.81875,284,"Saudi Arabia","Arabian Peninsula","ASIA-TEMPERATE","OWEast","Palearctic","Old World",1.95476e+12,1954760.886,7520120,24.0233803,44.58510578,4308007.396,2959712.924,0,4,1,640.8088,656,-16,2961,0,2961,9,94.0113,97.6426,1.7315,245.612025,158.2465,6460.2993,85.9102,83.4455,0,0,12053,12053,416.108,605.52,507,0,5314,5314,498.452,"mainland","mainland",NA,NA,"",132.7061,215.0607,-38.7275,30.6247,213.0727,82.5757,217.5354,183.3336,32.6143,32,28.1463,28,11.4077,15,-89.3603,-72,136.247,300.671,-42.1659,-55.0199,37.5063,16.5954,1.18972,28.4942,73.33434196,73.83405304,1.848610331,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.301656512057817,2.25551040784206,0.0949903331626219
"SCA",1.4875,9228.20769230769,8948.92142857143,285,"South Carolina","Southeastern U.S.A.","NORTHERN AMERICA","NewWorld","Nearctic","New World",80530120290,80530.12029,1540397.559,33.91755375,-80.90042082,-7805498.635,4083381.937,0,3,1,103.5433,72,-23,1010,0,1010,5,1237.7616,20.6686,241.4407,168.3278833,75.0599,7042.4395,3.3704,15040.5,15245,0,31002,31002,5087.08,7364.7,7049,910,17525,16615,1860.61,"mainland","mainland",NA,NA,"",1421.2173,44.7729,-183.7025,123.7087,-8.6975,1331.181,98.716,1511.7072,177.1906,179,69.8055,69,-93.2937,-90,-275.3264,-295,3384.58,185.204,-2146.75,-16.7418,28.3629,6.09571,4.02275,20.0142,8.899321335,8.880825996,0.869460547,1,20.2366,55,0.263835822,8,63,19,5.33914,19,2542490,36,0.375116069,0.062830852,-0.0246884864481308,-1.16471898584994,0.433760065729875
"SCZ",8.75,187.5,214.033333333333,288,"Santa Cruz Is.","Southwestern Pacific","PACIFIC","OWEast","Oceania","Old World",851825059,851.825059,213185.7673,-10.99211357,166.2240525,16038299.15,-1393841.087,1,4,1,166.5986,139,-10,753,0,753,3,4779.4719,11.5065,1054.9381,260.5601833,253.4086,456.0978,225.4,23420.1,33089,0,38495,38495,15231.3,14176.6,16840,3386,18189,14803,4540.84,"volcanic","volcanic",1658275.557,1658.275557,"QLD",5936.9028,248.6864,-1202.3267,14.3353,250.0433,4371.9087,246.774,7523.1187,12.341,13,16.8457,17,381.3439,422,-2808.1372,-2721,10826.4,304.387,-6078.18,-43.5557,0,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.21636761279985,-5.51375991584686,-2.24306892899285
"SEN",6.69,10805.0892857143,169047.04137931,291,"Senegal","West Tropical Africa","AFRICA","OWWest","Afrotropics","Old World",1.96061e+11,196061.3783,3342330.337,14.36697954,-14.46817708,-1395786.365,1813184.952,0,10,1,53.5023,49,-7,499,0,499,12,668.2736,136.5029,0.4099,276.3872583,246.9189,2218.1555,152.1108,4481.24,4319,0,25113,25113,2685.37,1064.85,827,0,9624,9624,1029.09,"mainland","mainland",NA,NA,"",896.2498,248.9842,-228.1522,27.4066,250.7567,651.7326,247.7118,1141.2556,25.642,26,28.6723,31,16.5405,28,-473.3648,-386,696.206,327.252,-27.935,-50.9014,34.1925,28.1737,3.70882,28.6603,NA,NA,NA,1,4.93134,23,0.660410761,1,24,4,3.25671,4,97463,16,0.028197347,0.000165497,0.990830168542131,3.13650488110704,-0.8150824021818
"SEY",8.675,457,457,292,"Seychelles","Western Indian Ocean","AFRICA","OWWest","Afrotropics","Old World",328531054.4,328.5310544,140606.721,-4.702082011,55.52213886,5357112.431,-599117.3115,1,6,1,164.07,129,-20,757,0,757,1,2236.7626,48.2802,233.3774,255.527875,247.9455,610.2607,228.8988,18667,19505,0,39941,39941,16199.9,14634.1,17588,1777,19633,17856,4737.97,"continental","continental",1248493.25,1248.49325,"SOM",2619.3455,238.1087,-403.4786,19.2724,238.5411,3052.239,237.5821,2192.1184,18.284,20,18.3944,23,-839.9494,-851,28.892,23,7611.13,303.927,-5405.5,-48.4135,0,0,0,0,8.634519909,8.991746902,0.920702963,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30729815518166,-0.33785700465671,-0.185890214403008
"SIC",1.3,12754.5714285714,317260.406666667,294,"Sicilia","Southeastern Europe","EUROPE","OWWest","Palearctic","Old World",26048286567,26048.28657,1144497.612,37.56597162,14.14648274,1365035.034,4463429.834,1,1,1,425.0179,364,-13,3237,0,3237,8,518.7434,60.016,28.5502,156.580175,92.8559,5470.8306,58.4158,10244.1,10198,0,35652,35652,3713.56,6286,6253,285,21903,21618,1421.09,"continental","continental",2288.820874,2.288820874,"ITA",515.5149,127.8169,2.9238,29.1321,124.6665,291.941,131.4424,739.7006,32.2941,32,25.5559,26,226.5582,223,-221.3038,-218,913.166,209.573,-394.669,-53.0029,26.535,16.035,2.19,23.616,0.851721826,0.727738053,-0.119927261,1,23.5801,56,0.439582529,3,59,21,10.3654,21,202789,21,0.075899319,0.029865499,-0.579426405771279,0.861026363198928,0.419016293036803
"SIE",4.61666666666667,77474.6970588235,78628.3746268657,295,"Sierra Leone","West Tropical Africa","AFRICA","OWWest","Afrotropics","Old World",72497693688,72497.69369,1530785.396,8.560340924,-11.7921029,-1137772.452,1087865.645,0,13,1,199.3126,114,-9,1675,0,1675,6,2728.074,81.4272,54.9249,260.5988667,248.2048,1069.2091,185.4028,18499.6,20641,0,30918,30918,4498.89,6824.24,6750,555,14954,14399,1350.05,"mainland","mainland",NA,NA,"",6014.7173,235.6559,-3264.9805,25.021,236.433,2581.8203,235.3848,9446.4492,24.2365,24,25.2801,25,152.1679,144,-6669.7378,-6722,5025.32,279.989,-2287.05,-19.2924,29.635,25.9133,3.775,25.3,1.382359234,1.335188627,0.073000152,1,15.3288,43,0.296747299,1,44,16,4.54878,19,2152960,35,0.552921447,0.015841397,2.19347470445455,0.849286997465041,-1.09592066753747
"SIN",6.5,7220.97,29708.4833333333,296,"Sinai","Western Asia","ASIA-TEMPERATE","OWWest","Palearctic","Old World",56690472448,56690.47245,1173399.867,29.70447218,33.76803901,3258259.469,3624807.819,0,2,1,517.6696,459,-8,2494,0,2494,3,46.2592,80.8472,0.0103,188.61075,117.5672,5279.3828,59.1123,68.0871,0,0,6597,6597,391.001,1259.86,1259,508,3839,3331,286.573,"mainland","mainland",NA,NA,"",78.6389,163.8009,-32.204,25.074,168.554,66.0708,159.4722,91.7427,20.2911,20,29.3976,29,-19.7323,-21,-45.1237,-40,135.83,232.579,-87.6639,-43.8724,30.52,11.878,0.256,27.148,5.998566604,6.06555748,0.735656037,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.602238904095735,1.74773689500491,0.424684639311369
"SOL",3.31810344827586,254.3375,292.334615384615,299,"Solomon Is.","Papuasia","ASIA-TROPICAL","OWEast","Oceania","Old World",36875735621,36875.73562,4516971.505,-8.147972776,158.3400507,15276858.78,-1034940.432,1,35,1,287.8263,182,-20,2641,0,2641,9,3278.6606,23.5255,653.1301,252.9757833,246.3578,431.8232,212.1676,29828.9,33633,0,37766,37766,8947.05,14044.6,15704,0,17892,17892,3146.34,"volcanic","volcanic",1116279.591,1116.279591,"QLD",3527.4871,236.6826,-251.8594,17.1013,235.0684,2904.0767,238.6406,4152.6367,18.6282,20,15.1438,15,371.1859,383,-873.2121,-867,10841.4,308.984,-7568.37,-55.9291,30.48,29.48,13.14,30.1493,0.883085132,0.825335205,-0.072428867,1,21.9363,40,0.16364975,1,41,22,3.58987,23,605002,33,0.213637807,0.100064293,3.6339531649877,-3.00919915390776,-0.920214712849884
"SOM",4.17142857142857,172661.313793103,167389.273333333,300,"Somalia","Northeast Tropical Africa","AFRICA","OWWest","Afrotropics","Old World",6.36285e+11,636284.7205,5472466.415,6.063713497,45.86255927,4424060.471,768056.7507,0,7,1,421.0592,305,-10,2434,0,2434,16,269.1221,104.8832,8.3495,263.8726833,242.6047,1621.1226,177.8038,4199.49,3287,0,36045,36045,3396.28,2114.53,1625,0,18583,18583,1412.8,"mainland","mainland",NA,NA,"",249.8359,232.7738,18.9835,31.1902,232.1281,189.2072,233.904,310.9543,31.8339,32,30.0639,30,79.6853,46,-42.2314,-26,1240.23,299.223,-971.183,-35.3261,31.7647,24.9292,0.656343,29.4669,1.139730786,0.698250353,-0.079835583,1,14.3646,2,0.050360957,14,16,14,0.723415,14,1379,3,4.32242e-05,NA,0.793321406888364,2.60351383713035,0.200414292432619
"SPA",1.3,33669.5,31522.55,301,"Spain","Southwestern Europe","EUROPE","OWWest","Palearctic","Old World",4.94021e+11,494020.6228,4496534.363,40.39417332,-3.551694381,-343136.3533,4737686.214,0,1,1,697.3826,689,-14,3353,0,3353,16,614.3222,37.0192,80.0428,130.1395083,59.0264,5867.5928,12.6393,8286.36,7033,0,37695,37695,4999.63,5102.4,4349,176,23087,22911,2846.46,"mainland","mainland",NA,NA,"",942.689,104.7586,-327.6891,25.4923,99.3309,980.9763,110.6652,905.0683,30.9055,30,19.6071,20,-365.8815,-329,-290.1461,-263,1818.52,152.031,-1203.8,-21.7895,24.2949,6.9751,1.51283,18.7786,7.079664172,6.332141161,0.756772079,1,22.1551,55,0.189001178,1,56,22,4.18734,23,7109830,47,0.143478863,0.069672054,-0.735365872248395,0.00126837563214195,0.696686579934659
"SRL",3.62222222222222,140707.613333333,140707.613333333,302,"Sri Lanka","Indian Subcontinent","ASIA-TROPICAL","OWEast","IndoMalay","Old World",66288621746,66288.62175,1765948.634,7.612362427,80.70426262,7786880.616,967990.7087,1,18,1,175.1526,75,-11,2406,0,2406,10,1881.0284,65.6317,187.6699,265.0320083,249.2907,1096.8612,210.2002,22144.2,24353,0,38512,38512,7653.68,9678.57,9176,586,18511,17925,2834.4,"continental","continental",24416.06583,24.41606583,"IND",1454.3324,248.6452,423.9421,16.5438,250.4482,1608.1031,247.3119,1301.6733,14.7483,15,17.8789,18,269.9692,265,576.9116,534,6131.61,305.128,-4251.61,-40.0604,30.642,28.572,2.984,28.541,2.219771611,1.809707165,0.261377086,1,14.7007,31,0.535402396,1,32,11,7.87079,9,1849150,31,0.54279599,0.163800655,2.03457716656642,0.378967605578076,-0.272472850043549
"SUD",5.91666666666667,79786.6158536585,82223.4658536585,305,"Sudan","Northeast Tropical Africa","AFRICA","OWWest","Afrotropics","Old World",2.48695e+12,2486953.11,8105115.978,13.83173564,30.05016106,2898550.311,1729994.191,0,6,1,526.9196,482,-10,3063,0,3063,21,413.8888,126.7227,3.8345,267.837475,225.2011,3082.0916,136.6167,4181.23,2370,0,28916,28916,4952.54,3140.65,3028,0,11972,11972,1887.22,"mainland","mainland",NA,NA,"",345.0141,232.8687,68.8254,35.0122,222.5735,259.2033,243.6652,431.2874,45.3074,49,24.2095,23,154.646,8,-17.4456,-51,1920.52,308.997,-1506.82,-41.1189,33.0555,24.1774,4.14455,27.0418,0.337082371,0.337082371,-0.475264726,1,3.60079,43,1.167118882,1,44,2,4.20255,2,201198,24,0.006277835,2.70771e-05,0.639635671560518,2.95518871272588,-0.498945097487033
"SUL",2.09536585365854,6191.09558823529,6191.09558823529,306,"Sulawesi","Malesia","ASIA-TROPICAL","OWEast","Australasia","Old World",1.86001e+11,186000.6602,8015571.105,-2.104047614,121.2948397,11703308.66,-267924.9821,1,59,1,544.9916,378,-132,3306,0,3306,12,2136.3988,31.834,318.8135,240.1116333,233.5668,457.848,191.1817,25593.6,26818,0,40936,40936,6953.83,11559.4,11608,0,20329,20329,2542.05,"mixed","continental",619634.8706,619.6348706,"WAU",1760.6176,217.3171,376.0712,23.3211,215.786,1539.4639,219.2211,1982.2217,24.8037,25,21.4008,22,596.7009,604,155.1048,178,9866.78,309.341,-7711.54,-69.0577,30.5554,29.3762,6.23029,29.6824,10.92653758,10.96690226,0.979578326,1,25.8299,52,0.38741536,1,53,26,10.0069,29,11085200,53,0.664947847,0.425045398,2.30919691473797,-1.03754448139771,0.117365501547719
"SUM",2.25256302521008,44279.5803418803,58734.8381355932,307,"Sumatera","Malesia","ASIA-TROPICAL","OWEast","IndoMalay","Old World",4.70942e+11,470941.9491,10446171.66,-0.47758812,101.6400768,9806885.413,-60845.74603,1,160,1,286.5633,59,-52,3605,0,3605,14,2632.1801,30.0519,407.5791,254.4515417,250.3901,323.113,203.743,26550,27409,0,42006,42006,6061.56,11461.1,11095,26,20789,20763,2579.31,"volcanic","volcanic",18530.93878,18.53093878,"MLY",1947.2146,237.2052,684.5722,17.4197,242.9217,1834.6687,231.9733,2060.0896,11.6875,12,22.6618,23,797.0838,915,571.1647,469,9151.87,301.42,-6516.87,-46.8668,30.2992,28.8289,5.27883,28.9646,1.367611035,0.798525453,-0.021100991,1,16.6652,51,0.522920817,1,52,16,8.71458,14,21847400,52,0.802232367,0.186499321,2.87410184271343,-1.58415950362241,-0.264464440532985
"SUR",2.812,4463.56276595745,4425.03052631579,308,"Surinam","Northern South America","SOUTHERN AMERICA","NewWorld","Neotropics","New World",1.45018e+11,145018.241,1930728.34,4.12671321,-55.91158124,-5394704.305,525772.3207,0,55,1,157.068,139,-11,1111,0,1111,7,2250.3608,49.1542,220.8378,263.0556417,255.6507,653.6817,214.3038,24376.4,24721,0,39781,39781,3431.72,9411.54,9309,585,19257,18672,1179.87,"mainland","mainland",NA,NA,"",2150.521,230.7843,99.8125,32.321,229.0867,2183.3982,232.9778,2118.2559,34.0232,35,30.1318,31,66.8824,50,132.3159,116,872.995,310.862,1377.43,-47.7639,32.7593,29.3943,1.88967,31.1093,4.081035503,4.317408085,0.396420835,1,21.2492,51,0.175477194,1,52,22,3.72875,22,9793080,46,0.914580324,0.347941704,2.34816087873849,-0.243931713006166,-0.178061029397696
"SWC",0.9,854.7,854.7,310,"Southwest Caribbean","Caribbean","SOUTHERN AMERICA","NewWorld","Neotropics","New World",356835978.8,356.8359788,254080.5688,15.43532421,-85.13841012,-8213537.172,1944177.006,1,1,1,26.12,5,0,295,0,295,2,2299.104,66.144,198.728,263.9573333,245.196,1241.324,206.612,15263.1,14023,0,39964,39964,15245.7,12972.6,13665,2404,19434,17030,3760.5,"atoll","atoll",37121.52665,37.12152665,"HON",2272.1057,244.9056,71.392,19.324,247.4584,2795.0945,242.0405,1750,17.904,19,20.3212,21,-643.528,-650,848.6476,786,1115.11,288.706,978.461,-27.5696,0,0,0,0,10.11574577,7.758754253,0.904863716,1,18.0804,41,0.457410234,7,48,17,8.27016,12,7196,15,0.310210444,0.09431021,2.22999096405381,0.145768528667283,-0.621368039655761
"SWZ",1.9,147082.163888889,151279.417142857,313,"Swaziland","Southern Africa","AFRICA","OWWest","Afrotropics","Old World",17121886873,17121.88687,538425.5987,-26.56211674,31.4971888,3039043.563,-3271232.412,0,1,1,628.8032,507,53,1802,53,1749,9,858.1371,66.6082,44.9272,197.34155,155.8621,2897.8848,77.6046,14841.8,14169,0,30145,30145,3740.41,8833.67,8625,2196,16676,14480,1815.24,"mainland","mainland",NA,NA,"",863.8727,167.7203,-5.8505,29.6813,172.0477,918.7593,164.1076,808.0471,25.4425,26,33.3317,33,-61.527,-56,49.1825,49,3090.63,186.372,-2232.38,10.9581,21.79,9.95,2.577,18.921,2.078660984,1.146612167,0.17582174,1,17.2156,37,0.266016868,5,42,18,4.57964,20,87111,22,0.076473166,0.007450844,0.365492097946029,1.0544524416664,0.294270788820812
"TAI",1.78125,6955.22857142857,6955.22857142857,314,"Taiwan","Eastern Asia","ASIA-TEMPERATE","OWEast","IndoMalay","Old World",36163957090,36163.95709,1047913.734,23.74831791,120.9593907,11670787.91,2944999.937,1,8,1,786.5926,441,-23,3741,0,3741,15,2522.6184,70.3019,181.2284,190.7382417,142.004,3564.1514,98.4219,17286.8,19294,0,35895,35895,9530.88,10077.5,9973,606,18822,18216,2596.88,"continental","continental",127337.6701,127.3376701,"CHS",2461.468,143.6191,46.8764,47.7726,123.7067,2908.0342,164.0934,2014.8141,67.678,69,27.2519,27,-402.9084,-375,494.1343,409,5609.93,273.409,-3089.17,-82.5945,30.43,21.5533,3.381,26.7155,2.143607421,1.989332676,0.28427859,1,27.7962,29,0.112686986,9,38,28,3.13227,29,2301560,21,0.60599252,0.570065209,1.30643054098199,-0.21650367698435,-1.25729940174469
"TAN",5.47222222222222,53747.8972727273,54239.3614678899,315,"Tanzania","East Tropical Africa","AFRICA","OWWest","Afrotropics","Old World",9.4139e+11,941390.0797,5101839.775,-6.270199047,34.82340201,3359448.44,-795816.9062,0,9,1,1018.4642,1132,-10,5768,0,5768,19,979.3262,87.5919,21.8191,224.884475,206.6386,1270.0284,142.6593,13130.5,13665,0,41620,41620,5066.95,7719.99,7650,690,21668,20978,2092.03,"mainland","mainland",NA,NA,"",847.6539,195.1237,132.1674,29.8392,193.2545,968.4296,197.5019,727.4028,31.7114,30,27.4527,27,11.5682,-28,252.3343,244,2646.92,237.972,-1667.7,-13.0118,25.3999,20.6623,2.4143,23.8758,3.878010695,1.515696645,0.280889713,1,19.3467,48,0.429143471,1,49,19,8.30251,19,1296000,47,0.020392334,0.006568117,0.904188040753486,1.7221431745647,-0.0414508373176637
